customer_key,score_date,personalized_deadline,personalized_window_days,estimated_margin_next_180d,contact_eligible,churn_probability,value_at_risk,risk_rank,value_at_risk_rank
8050e96eaeb41610aab5248d,2026-06-30,2026-07-29,62.0,71.98181818181818,True,0.3507688109045455,25.248976770383557,643.0,602.0
dcbd20c1fe80b4a20b194454,2026-06-30,2026-07-08,28.0,48.18367346938775,True,0.5239509505148341,25.245881513582106,288.0,603.0
cbfc08a89fd9eb126506c65d,2026-06-30,2026-07-12,23.0,82.845,True,0.30447047772572233,25.223856727187467,769.0,604.0
fa196abe8b82858b6c23a8e0,2026-06-30,2026-08-18,91.0,38.906666666666666,True,0.6472830240051027,25.18362485395853,101.0,605.0
2dee59f96aec717e52ce8fb9,2026-06-30,2026-07-15,64.0,64.94857142857143,True,0.3839530621377256,24.937202881470796,568.0,606.0
20975a7e7a098b8969c55fcf,2026-06-30,2026-07-12,66.0,38.57586206896551,True,0.6460968034207256,24.923741171957438,103.0,607.0
d3d69802718a4bb0c7165401,2026-06-30,2026-07-08,31.0,48.98844984802432,True,0.5085362480829327,24.9124024851132,311.0,608.0
b86f7c763e5cbe2279743777,2026-06-30,2026-07-09,48.0,49.33734939759036,True,0.5037363043013042,24.853014049564347,320.0,609.0
2a8cf4e0ab4bf623d3ce54df,2026-06-30,2026-07-26,53.0,97.23068181818181,True,0.25557390711944056,24.849625244159874,889.0,610.0
9a6a1dfdc01606f5316844d4,2026-06-30,2026-07-11,23.0,73.12820512820511,True,0.3386654694521365,24.765997919935717,680.0,611.0
fc69b25413d8d2604d287b84,2026-06-30,2026-07-17,41.0,87.78375,True,0.28037207025265565,24.61211172204156,828.0,612.0
05364b471827dad950c8958f,2026-06-30,2026-07-17,90.0,120.55068493150685,True,0.20390645313204095,24.581062587021737,976.0,613.0
5029c57a3ad8efc81abc1db2,2026-06-30,2026-07-23,61.0,92.14329896907218,True,0.2661409753285039,24.523107457614795,872.0,614.0
7bd9b9adf89aff57c505e6c4,2026-06-30,2026-07-13,103.0,59.205681818181816,True,0.4138521887100676,24.5024010045264,495.0,615.0
d82084a5f219322639377c78,2026-06-30,2026-07-13,53.0,35.59591836734694,True,0.6870674742646802,24.4567977267848,75.0,616.0
b58094bbb5d466a7823296b5,2026-06-30,2026-07-24,57.0,75.85116279069767,True,0.3207268491866021,24.327504449000497,731.0,617.0
39651dff176e540f16e4da4f,2026-06-30,2026-07-16,38.0,76.06666666666668,True,0.3193461946370346,24.29160053872377,739.0,618.0
467538bf72666fe08a0bb94f,2026-06-30,2026-07-20,73.0,54.725373134328365,True,0.443286434085867,24.259015510734926,429.0,619.0
f74ef1887e1bb03e980d1755,2026-06-30,2026-07-29,123.0,61.2,True,0.3963837544611443,24.258685773022034,535.0,620.0
c17f73792543dac2bed46677,2026-06-30,2026-07-21,53.0,36.768292682926834,True,0.6591728561442584,24.236660503352915,92.0,621.0
b9d4e383ec944a24755503a9,2026-06-30,2026-07-17,80.0,73.38394160583941,True,0.330223237478546,24.233082776016857,698.0,622.0
0ce801d7e9871e42a857cea0,2026-06-30,2026-07-16,41.0,55.059428571428576,True,0.4390141764127113,24.17186968804022,438.0,623.0
63e3f6b042c0abab9e81f71b,2026-06-30,2026-07-14,57.0,68.97362637362639,True,0.3496964119471644,24.119829661841454,648.0,624.0
988709040c1a0bcfe5f1f90b,2026-06-30,2026-07-10,38.0,59.765625,True,0.402418188864751,24.050774568869883,521.0,625.0
c20f3b516472fb804c086ea0,2026-06-30,2026-07-10,60.0,40.11923076923076,True,0.5983037768683384,24.003487294283214,170.0,626.0
884d39c560ae09b140501ccd,2026-06-30,2026-07-18,45.0,60.60000000000001,True,0.3960487729541358,24.000555641020632,536.0,627.0
572f69864951b8cd79f08f7a,2026-06-30,2026-07-12,50.0,50.71034482758621,True,0.4723392125673844,23.952484344882606,376.0,628.0
6dd1c931aefe8aaaaacbdd06,2026-06-30,2026-07-24,52.0,60.12439024390245,True,0.39750382995174544,23.89967539546458,530.0,629.0
1bc890716e1bbb010ad38571,2026-06-30,2026-07-06,43.0,41.13461538461538,True,0.5807162434858826,23.887539323390435,198.0,630.0
419cd231630aa2a763be9935,2026-06-30,2026-08-11,75.0,52.7625,True,0.4522458858667821,23.86162355304609,409.0,631.0
f008a8450799f413c2f248e9,2026-06-30,2026-07-10,46.0,57.57567567567568,True,0.41375228752229376,23.8220675164525,496.0,632.0
3a80158979bc4c18b2f10acd,2026-06-30,2026-08-04,69.0,60.80707964601771,True,0.39074861201591415,23.760281972422565,547.0,633.0
0d808488e19abdc27daab663,2026-06-30,2026-07-20,48.0,67.78536585365855,True,0.3504130257499586,23.752875150348416,645.0,634.0
e22335536963b45763ede368,2026-06-30,2026-07-09,17.0,138.25028571428572,True,0.17166382047130768,23.732572226964137,1027.0,635.0
68ee3bc0247d4840833a08a0,2026-06-30,2026-07-22,55.0,102.8793103448276,True,0.2291853234815598,23.578428020939093,933.0,636.0
38bd57870e49efb7cfbce7a4,2026-06-30,2026-08-02,70.0,121.90212765957448,True,0.19323873594519705,23.556213057966215,994.0,637.0
4c01d521ca7b2ea9966f891b,2026-06-30,2026-07-14,88.0,38.8,True,0.6038272577924234,23.428497602346027,163.0,638.0
b92e8033adf09590a17c01e1,2026-06-30,2026-07-12,28.0,78.69714285714285,True,0.2955705361064114,23.260556704328554,791.0,639.0
a8850d6aa3bde16a139bf2e8,2026-06-30,2026-07-10,47.0,42.99069767441861,True,0.5375065887819533,23.107783256333004,274.0,640.0
18755fc74db907c84d0bfe0d,2026-06-30,2026-08-21,112.0,82.85684210526314,True,0.27725666501800883,22.972611716028993,835.0,641.0
1ae8bee98977c82dee915658,2026-06-30,2026-08-01,72.0,45.31376146788991,True,0.5052724514923745,22.895795343221437,318.0,642.0
8f7bf00c198d45f828e640ca,2026-06-30,2026-07-22,45.0,59.13333333333333,True,0.38557665978870787,22.800433148838923,562.0,643.0
625b21bd52d857ee9805fbf4,2026-06-30,2026-07-12,33.0,49.82222222222222,True,0.4560451973459501,22.721185165547116,402.0,644.0
dc2be22be6f342e77c525a34,2026-06-30,2026-07-25,57.0,60.74999999999999,True,0.37355670050046036,22.693569555402963,599.0,645.0
f15fd188963fdf2ca84170d7,2026-06-30,2026-07-26,80.0,76.5402985074627,True,0.29585636450731084,22.644934454722264,789.0,646.0
13b2bf75f00296f85d0c01d9,2026-06-30,2026-08-02,66.0,50.97894736842105,True,0.4437182740923275,22.62029054135939,428.0,647.0
bea4c6223856ef9a06417606,2026-06-30,2026-07-26,61.0,67.00434782608696,True,0.33666022638714643,22.55769890805354,686.0,648.0
1866272d480890d31f2c07eb,2026-06-30,2026-07-23,83.0,52.93469387755103,True,0.42582721992618977,22.541033531521453,467.0,649.0
278422e5ed01dcaa10ce87c8,2026-06-30,2026-07-27,52.0,86.67567567567568,True,0.26002414664967133,22.53776860285124,882.0,650.0
7bb83849cfc051acaa2b92b9,2026-06-30,2026-07-10,26.0,100.49729729729731,True,0.22387001562210943,22.498331515925724,941.0,651.0
48fff7bcef2814228eabe57c,2026-06-30,2026-08-20,100.0,64.29103448275862,True,0.34901333208532614,22.43842816804019,649.0,652.0
1798923e994e6b9de907e2c5,2026-06-30,2026-07-28,64.0,53.073267326732676,True,0.4198267554534951,22.281577623098173,480.0,653.0
ce98efea8c2a80c0b0380f5a,2026-06-30,2026-07-30,94.0,40.026035502958585,True,0.5553938519486097,22.230214036219976,228.0,654.0
f65c36baf9910333bbb0bbf6,2026-06-30,2026-07-22,62.0,83.08163265306122,True,0.2663506660126645,22.12884819056239,871.0,655.0
e234a35ae798e81477be2029,2026-06-30,2026-07-13,83.0,76.33285714285715,True,0.28973323665694783,22.11616576327242,806.0,656.0
a38a225d528dbbb9d8a304e1,2026-06-30,2026-07-23,45.0,72.16875,True,0.30638510466912183,22.111430022589687,763.0,657.0
8df218f17b51449f7b758416,2026-06-30,2026-07-20,38.0,68.3,True,0.31952503511942987,21.82355989865706,738.0,658.0
230ca450c0cccd31a242006c,2026-06-30,2026-07-07,70.0,48.69391304347826,True,0.44552215894915076,21.694217266812647,424.0,659.0
97fbb65cbe4030b974da82bb,2026-06-30,2026-08-03,60.0,94.60344827586208,True,0.2270173398737051,21.47662317046586,937.0,660.0
3b5e1437f22c446691349b05,2026-06-30,2026-07-12,50.0,54.94814814814816,True,0.3904653148836899,21.45534596894231,549.0,661.0
484d180aa334ca52880cbd7a,2026-06-30,2026-09-09,136.0,76.57105263157895,True,0.27965371880741424,21.413379621419296,831.0,662.0
4e834310914c3c2898c51ca5,2026-06-30,2026-07-22,49.0,76.19240506329113,True,0.27971706058428836,21.312315583151246,829.0,663.0
61ef4a7d66e859cfc3038e65,2026-06-30,2026-07-29,74.0,67.90645161290323,True,0.31297330647422467,21.25290669222227,749.0,664.0
149c19dce6a844523be00572,2026-06-30,2026-07-15,36.0,49.67999999999999,True,0.4272403435412832,21.225300267130947,462.0,665.0
ccd2b6b10ca713caca94b445,2026-06-30,2026-07-10,27.0,35.21333333333333,True,0.6025129281405187,21.216488576254797,164.0,666.0
ece30b1c94153a4feeb096f3,2026-06-30,2026-07-20,41.0,53.49857142857143,True,0.3965498319400679,21.21484950903372,534.0,667.0
fec6172bed608c06f56fa718,2026-06-30,2026-07-12,41.0,45.69041095890412,True,0.464267971872059,21.21259442989131,389.0,668.0
4fdda66afba09150a25c1509,2026-06-30,2026-07-23,41.0,117.045,True,0.18114164601429303,21.201723957742928,1017.0,669.0
2a24d25ac2be6527a247bfba,2026-06-30,2026-07-20,70.0,45.515044247787614,True,0.4624646702389427,21.049099928963987,393.0,670.0
3c01be3aeca26ae82f3ac114,2026-06-30,2026-07-30,71.0,53.38217821782178,True,0.39177528506563214,20.91381808871151,546.0,671.0
b8d9061cb782c29cc1bb1c9f,2026-06-30,2026-07-13,59.0,32.99417475728155,True,0.633289520324418,20.89486510553885,124.0,672.0
d326236ae79da7134f77d480,2026-06-30,2026-07-27,51.0,92.39142857142856,True,0.22548313012145424,20.832708510678472,939.0,673.0
3f2315a7391cf877df427ecd,2026-06-30,2026-07-20,36.0,106.54285714285716,True,0.19475333276297746,20.74957651066123,992.0,674.0
0d2d0d15fcebb2f4352f9499,2026-06-30,2026-07-08,45.0,30.708433734939756,True,0.6736439762192741,20.68655140467091,86.0,675.0
4c390a371366ed5066a3163e,2026-06-30,2026-07-02,45.0,29.162337662337663,True,0.7091127115324611,20.679384334365473,55.0,676.0
5cf29a20f1910e59d70fe8ea,2026-06-30,2026-07-04,37.0,37.92393442622951,True,0.5449117639166041,20.66519800285435,257.0,677.0
25f572fd3916281f71e02b89,2026-06-30,2026-08-14,88.0,46.90359712230215,True,0.4405130060820984,20.66164456440898,435.0,678.0
00161ea684c5104be72950d1,2026-06-30,2026-07-22,41.0,122.49,True,0.16856933595647453,20.648057961308563,1032.0,679.0
f36e1e1aede6fd2fdb8746fd,2026-06-30,2026-07-12,43.0,58.13999999999999,True,0.3543850992139294,20.603949668297854,636.0,680.0
4f8e9858b99ec8ea2b0c3810,2026-06-30,2026-07-30,61.0,108.34468085106383,True,0.19007679172192998,20.593809336306634,1000.0,681.0
df3efd762063ea4de40f638d,2026-06-30,2026-08-07,82.0,24.55102040816326,True,0.8348041588192945,20.495293939992063,3.0,682.0
fa8d407ec1920dc84be41a53,2026-06-30,2026-08-01,68.0,72.70458715596331,True,0.2815669386677787,20.471208032609294,826.0,683.0
082a2130f218cc5c8bfa5cea,2026-06-30,2026-07-29,76.0,87.13846153846156,True,0.23482403774981475,20.462205381768477,919.0,684.0
dfebf08378e8135cf6a493c4,2026-06-30,2026-07-07,82.0,62.08111888111888,True,0.3294715870200602,20.45396476174326,702.0,685.0
2f26415a36ebf11ee1411d98,2026-06-30,2026-07-25,54.0,48.05,True,0.4242703756547284,20.3861915502097,469.0,686.0
337d7527ebb8431f53e65360,2026-06-30,2026-09-09,140.0,101.07226890756301,True,0.20104671051030099,20.320247187678117,986.0,687.0
622830ccaa5e88ff24441bf2,2026-06-30,2026-07-07,64.0,80.15,True,0.25335919443362886,20.306739433855356,893.0,688.0
1e3024122c6d6545cb74b77f,2026-06-30,2026-08-01,75.0,76.95,True,0.2636636172488017,20.288915347295294,876.0,689.0
e33a21194c772292e4a7ab93,2026-06-30,2026-08-16,130.0,24.898804780876493,True,0.8145421584145769,20.281126188158325,8.0,690.0
54d337ea279554f757ae1740,2026-06-30,2026-07-06,42.0,42.81230769230769,True,0.47210671676718585,20.21197802184192,377.0,691.0
2fea88932d20c5d681d628d5,2026-06-30,2026-07-10,74.0,53.01692307692308,True,0.38117424684071805,20.208685723658437,576.0,692.0
354f880f2437dddd46ccd682,2026-06-30,2026-07-17,40.0,37.952876712328774,True,0.5322197323283051,20.199269884924785,279.0,693.0
501a59c9b73cf9e18840a7a1,2026-06-30,2026-07-07,36.0,38.871428571428574,True,0.5172730354380606,20.107141848956612,295.0,694.0
396b2484eb55703449587fe3,2026-06-30,2026-07-29,87.0,37.14,True,0.5405752295787211,20.0769640265537,269.0,695.0
8a22565993c9705427b9f275,2026-06-30,2026-07-06,46.0,40.643478260869564,True,0.4917641655625426,19.987006172515862,341.0,696.0
3c7cc18eb3f56cba2967f4ae,2026-06-30,2026-07-16,45.0,53.43037974683544,True,0.3735703146086402,19.960003771684434,598.0,697.0
bb693c163f79d0adf7b4f6ad,2026-06-30,2026-08-09,83.0,66.45755395683453,True,0.2978176034030099,19.792229447450676,786.0,698.0
19d15df5f0a60009430f1e1c,2026-06-30,2026-07-27,71.0,98.09142857142857,True,0.20170367195404756,19.785401330075317,983.0,699.0
6292927d0c9b896800b0b755,2026-06-30,2026-07-21,49.0,69.3257142857143,True,0.28508848428059197,19.76396280738367,819.0,700.0
cf47ad913ef17f642559e0ff,2026-06-30,2026-08-04,88.0,63.587755102040816,True,0.3106617639990828,19.754284168741677,755.0,701.0
0de8539ecf62383c9ce99080,2026-06-30,2026-07-29,56.0,80.63595505617977,True,0.244053044712175,19.679450344734775,905.0,702.0
2b5f3647c0f8c106aca5c94f,2026-06-30,2026-07-13,35.0,52.37586206896551,True,0.3752327499690181,19.653138756135917,595.0,703.0
318eb2d7a72c155a5e73da23,2026-06-30,2026-07-09,46.0,38.97,True,0.5023725569037699,19.57745854253991,324.0,704.0
abc135188999756cc2d635c3,2026-06-30,2026-07-28,99.0,36.52417582417583,True,0.5342341338950191,19.51246143765797,278.0,705.0
2a347e12cf79e3e62a16cab2,2026-06-30,2026-08-04,61.0,99.58404255319148,True,0.1949006678272377,19.408996398553075,991.0,706.0
11c2db2bd23dbd872ad52efe,2026-06-30,2026-07-21,72.0,60.5546218487395,True,0.3204139904694954,19.402548027925917,733.0,707.0
abc78a4d0572f1d6847af65e,2026-06-30,2026-08-01,62.0,67.04117647058824,True,0.2883582195074586,19.331874280744152,809.0,708.0
7fb44825c2be36af86c4d88a,2026-06-30,2026-07-11,31.0,41.196226415094344,True,0.4691223740684511,19.326071538510494,382.0,709.0
fef4c8259df317d81810d0bf,2026-06-30,2026-07-24,56.0,44.73333333333333,True,0.43142030906156054,19.29886849202047,454.0,710.0
54b44ae36aaf085344f1fb5e,2026-06-30,2026-07-09,112.0,28.07272727272727,True,0.6856262190995581,19.24739785981305,76.0,711.0
26293e99082644a73c3eb92f,2026-06-30,2026-07-10,31.0,36.61052631578948,True,0.5247103723051091,19.209922893443892,286.0,712.0
1a48553ce93f2ab3baffac02,2026-06-30,2026-07-17,104.0,78.13,True,0.24557065989796142,19.186435657827726,903.0,713.0
15bd3b37c5429770550f4de3,2026-06-30,2026-07-02,74.0,51.996694214876044,True,0.3682618848411976,19.14840061708165,609.0,714.0
e949893494fc2f147e77c226,2026-06-30,2026-07-14,54.0,45.43255813953489,True,0.421392334006606,19.144931714309433,476.0,715.0
6910e235ea0f438236221d5f,2026-06-30,2026-08-10,88.0,52.22448979591837,True,0.3657628184862076,19.101776581759292,613.0,716.0
0f8034c27b943acef2e5d7e7,2026-06-30,2026-07-24,71.0,45.01395348837209,True,0.4237042187909572,19.07260199748318,470.0,717.0
7b0e5cba09f63c6257d55337,2026-06-30,2026-07-18,57.0,44.65454545454545,True,0.4268712476782597,19.061741532687375,464.0,718.0
93d47c5ade810282e91fc740,2026-06-30,2026-08-13,84.0,69.39280575539568,True,0.2734540657198834,18.975744865523076,845.0,719.0
5957b4aaf42a68f463043d8a,2026-06-30,2026-08-07,79.0,52.493333333333325,True,0.36116009521378234,18.95849726475548,622.0,720.0
58002cc7139ef181fd7ea2e9,2026-06-30,2026-08-11,91.0,26.087671232876712,True,0.7260405494965024,18.940707157001906,42.0,721.0
6e2c109193fa42829ce9c329,2026-06-30,2026-07-16,52.0,32.82272727272727,True,0.576727826132172,18.929780147729154,203.0,722.0
3bd3ed60f2ad158e10a85a74,2026-06-30,2026-07-19,48.0,39.331034482758625,True,0.47950083494907325,18.859263873893553,365.0,723.0
6628db6332cefa6f1928e1fb,2026-06-30,2026-08-03,80.0,61.93274336283185,True,0.3034803580937258,18.79537113347903,772.0,724.0
222b35f019746aaa2dba211c,2026-06-30,2026-07-21,49.0,41.94146341463415,True,0.44608484575155094,18.70945123791139,423.0,725.0
55eaf9963784f3fe7339be96,2026-06-30,2026-07-19,70.0,44.44761904761905,True,0.42026473113036467,18.679766668432496,478.0,726.0
8d50e0b3db5a481b8faab234,2026-06-30,2026-07-23,58.0,38.57142857142857,True,0.4836033805622918,18.653273250259826,358.0,727.0
48238373b23a156fac2797a0,2026-06-30,2026-07-23,47.0,55.448780487804875,True,0.3360583213506458,18.63402409167215,687.0,728.0
77e80199928467e4a7fde826,2026-06-30,2026-07-17,36.0,53.516129032258064,True,0.34817058642003407,18.6327420280915,654.0,729.0
456620598d01f72902bd4b84,2026-06-30,2026-08-17,90.0,36.011842105263156,True,0.516890834455614,18.61419111607329,296.0,730.0
e41bdc4a98f68caa50dfdd91,2026-06-30,2026-07-08,75.0,25.81714285714286,True,0.713888512495908,18.430561711180072,49.0,731.0
3648401aaadf39c00bc5c5f4,2026-06-30,2026-07-13,26.0,52.17,True,0.35250595641214744,18.390235746021734,639.0,732.0
a68c661ac52058485b12bf9e,2026-06-30,2026-08-11,87.0,39.30845070422536,True,0.4644827380991305,18.25809681353329,387.0,733.0
3e70508209ab63fbbadb97fa,2026-06-30,2026-07-04,82.0,75.68503937007874,True,0.24104733877562878,18.24367732528617,910.0,734.0
ead176cd25d2ff411cfcc344,2026-06-30,2026-08-11,96.0,47.734426229508195,True,0.381052475519848,18.18932128227366,577.0,735.0
76fd0fa3166c015d6eac2c84,2026-06-30,2026-07-07,88.0,66.804,True,0.27141120379824524,18.131354058537976,851.0,736.0
73a31d7e1703de168e7d0eac,2026-06-30,2026-08-17,113.0,52.36363636363637,True,0.34525746748785385,18.078936479363986,662.0,737.0
00a4d7c18ad4a06a975a313e,2026-06-30,2026-07-02,85.0,51.83513513513514,True,0.3460553875382427,17.937827777286373,658.0,738.0
58e77350180be32d5d535c76,2026-06-30,2026-07-07,54.0,34.120879120879124,True,0.5243786630628844,17.892260975936882,287.0,739.0
864f6b94d578433595f87b46,2026-06-30,2026-07-26,75.0,47.88813559322033,True,0.3733183260011442,17.877518614976825,603.0,740.0
1e5f585f9796d7e0eb8c396c,2026-06-30,2026-07-27,54.0,62.597802197802196,True,0.2854591005956093,17.869112314646472,817.0,741.0
a6b8df4be24c0694f72c98e9,2026-06-30,2026-07-24,81.0,73.42857142857143,True,0.24269923609025532,17.821058192913032,906.0,742.0
a727096acc47fabcd9599e65,2026-06-30,2026-07-21,43.0,75.54782608695652,True,0.23487904711472724,17.74460140289348,918.0,743.0
f15717ad49a217bc30cccfd5,2026-06-30,2026-07-05,44.0,29.17594936708861,True,0.6077098364534224,17.73051141824675,158.0,744.0
b1bfcf30913531a4ed9d15f3,2026-06-30,2026-07-11,33.0,36.61333333333334,True,0.48382449230671604,17.714427411656565,357.0,745.0
52e66c7dfeb7d26bc8030edb,2026-06-30,2026-07-15,71.0,61.95272727272727,True,0.28590867624896343,17.71282224455851,816.0,746.0
0fb889cf03979b461428d967,2026-06-30,2026-07-25,90.0,48.78658536585366,True,0.36240748878070167,17.680623888624353,618.0,747.0
df00c06aaa24f8a33dbdf688,2026-06-30,2026-07-12,26.0,38.232467532467524,True,0.46214534798723117,17.66895701220272,394.0,748.0
e376723df4e1758e9cef72cc,2026-06-30,2026-07-03,67.0,29.65846153846154,True,0.5946379718756618,17.636047418183093,179.0,749.0
4893b7a09f5400fad39e70f7,2026-06-30,2026-07-26,51.0,76.4501204819277,True,0.22923200812441522,17.524814639425774,932.0,750.0
47b906aa05434bc3c0074ddd,2026-06-30,2026-08-02,88.0,57.70945945945947,True,0.3031919517751539,17.497043649402634,774.0,751.0
97997d3f0495b2e0860de0fd,2026-06-30,2026-07-27,59.0,49.38181818181818,True,0.35429353666150326,17.49565901041169,637.0,752.0
f544e9873c189278de5ffbfb,2026-06-30,2026-07-11,21.0,60.53333333333334,True,0.2885166238693115,17.46487296488899,808.0,753.0
8c3d5c98292095277d37ee48,2026-06-30,2026-07-17,63.0,42.33513513513513,True,0.4097562988921532,17.34708828607213,504.0,754.0
2d9e9ab245957dd40a8b772d,2026-06-30,2026-07-08,75.0,36.34736842105263,True,0.47585929556342854,17.29623313242651,371.0,755.0
22d4f8e166d64e8e0a05eaa0,2026-06-30,2026-07-22,44.0,63.55459459459459,True,0.27095079828687124,17.220168140203874,853.0,756.0
d4ae003c1c3e8f01d185538e,2026-06-30,2026-07-15,35.0,44.06857142857143,True,0.3905545906384105,17.21118287430527,548.0,757.0
9beca7485a904b410c59dfdd,2026-06-30,2026-07-16,52.0,26.580645161290324,True,0.6468682635472959,17.194175779450703,102.0,758.0
aa7723ffb68a597db26cbd67,2026-06-30,2026-07-10,44.0,28.788888888888895,True,0.5969313303989472,17.184989745151917,172.0,759.0
4feb2de97a82d2e1e92cbf12,2026-06-30,2026-07-10,23.0,49.64268292682927,True,0.34573676862412756,17.1633007809541,660.0,760.0
e768964d4ff4c7aadbe8e542,2026-06-30,2026-07-23,43.0,50.49,True,0.3392399514105448,17.128225146718407,678.0,761.0
64c499bddf7ad9a1a9c20c21,2026-06-30,2026-07-16,36.0,45.885714285714286,True,0.3719336822862372,17.06644267861991,604.0,762.0
9fd28998436af1335e92466c,2026-06-30,2026-07-19,43.0,56.80588235294117,True,0.29965157225324135,17.021971960291477,784.0,763.0
1b723c254822ab17b8b03e28,2026-06-30,2026-07-13,52.0,24.16363636363636,True,0.7016884456845881,16.95534444208759,59.0,764.0
00a0b8574842f97dd4bceb73,2026-06-30,2026-07-19,36.0,50.74,True,0.33152507728498815,16.8215824214403,696.0,765.0
ab3381daf484eaa63e862b47,2026-06-30,2026-07-09,42.0,33.25263157894736,True,0.5049034582048783,16.789368678623262,319.0,766.0
bbc4c495de8ef269f66ec7ec,2026-06-30,2026-08-07,73.0,63.45365853658537,True,0.26424551529084117,16.767344697089083,875.0,767.0
6e49255043f38096c86e82a6,2026-06-30,2026-08-10,97.0,49.88421052631579,True,0.335230792696782,16.722723437790002,689.0,768.0
d2e10be0f4164bd4d3abed24,2026-06-30,2026-08-22,103.0,67.69704142011834,True,0.24675386290870804,16.70450647790501,899.0,769.0
f2c1e8e7a00c2987640f6e34,2026-06-30,2026-08-17,89.0,80.5726618705036,True,0.20681969458845187,16.664013320236155,970.0,770.0
10c4f71e0f12538de0951481,2026-06-30,2026-07-22,60.0,40.07307692307693,True,0.4157862061892803,16.661832624177357,489.0,771.0
ac25a20dc32b82de762d01ca,2026-06-30,2026-07-28,56.0,61.22666666666667,True,0.2720581348332113,16.657212735388082,849.0,772.0
763fa4c581fd5a9ae636ce7b,2026-06-30,2026-07-26,68.0,54.270270270270274,True,0.3054609121870056,16.57744626139209,767.0,773.0
aca680082ea9c4c49192bb28,2026-06-30,2026-07-05,46.0,35.55529411764705,True,0.4628551278679252,16.456950205205214,392.0,774.0
0a0616dffb0406f6ffe8791f,2026-06-30,2026-07-18,38.0,48.76941176470588,True,0.3368538536242876,16.428164291930845,685.0,775.0
b90eca2607e55ae07f95b981,2026-06-30,2026-07-23,71.0,53.28318584070797,True,0.3080287683038935,16.412754105820735,757.0,776.0
c46eceab2b5730f0b77513db,2026-06-30,2026-07-30,80.0,40.69606299212598,True,0.40229072371233343,16.37164863334507,522.0,777.0
b591d424c81e95880e99c03c,2026-06-30,2026-07-24,49.0,70.38,True,0.2302884393628403,16.2077003623567,931.0,778.0
ff5fcc3b19752e1833040d9c,2026-06-30,2026-07-18,47.0,42.20886075949367,True,0.383424168746258,16.18389735043541,571.0,779.0
1f8ba5bcf6fe48c3bbbaed86,2026-06-30,2026-07-12,23.0,86.10285714285715,True,0.1878670654922809,16.17589110192965,1006.0,780.0
104af3f9a7714a35dc2bd8bd,2026-06-30,2026-07-13,67.0,33.383783783783784,True,0.4835520062433133,16.142795624641636,359.0,781.0
54c391e87cb1666fdd587cca,2026-06-30,2026-07-11,87.0,79.74545454545455,True,0.20128930344158963,16.051906998087492,985.0,782.0
6bb541c97122d81307f2df52,2026-06-30,2026-08-18,121.0,23.053846153846155,True,0.6927071420554828,15.969563882617555,71.0,783.0
68bb3e7724763c4376a9b214,2026-06-30,2026-07-16,66.0,58.39591836734694,True,0.2731390250509479,15.950204209811883,847.0,784.0
82c41b8fcfe5b81aa5ec698f,2026-06-30,2026-07-27,53.0,58.53,True,0.2721653690478267,15.929839050369296,848.0,785.0
bd5b875770f73a07c3413988,2026-06-30,2026-08-01,75.0,49.54838709677419,True,0.3206013856240557,15.88528155866289,732.0,786.0
22b8a8cf45dbdb076c24fea6,2026-06-30,2026-08-09,112.0,76.24761904761904,True,0.20665517134232725,15.756964778730207,972.0,787.0
c154b1a2bbe1641d82920f5c,2026-06-30,2026-08-07,81.0,41.856,True,0.37630473878989107,15.750611146789682,591.0,788.0
837d6bf868b54c7dc147141b,2026-06-30,2026-07-16,68.0,20.541176470588233,True,0.7583142271283861,15.576666359601907,25.0,789.0
27576f155c707b8c882adb32,2026-06-30,2026-07-15,79.0,41.71304347826087,True,0.3733751262634345,15.574612875527786,601.0,790.0
ffd250082019b2157a76eaf5,2026-06-30,2026-07-18,91.0,24.850588235294115,True,0.6235260186769314,15.494988344132729,135.0,791.0
557a93052ea2c280832dee43,2026-06-30,2026-07-14,52.0,32.94395604395605,True,0.47012015032312865,15.487617567623161,380.0,792.0
a15a4112c5df1a1475bd864f,2026-06-30,2026-08-01,81.0,28.603361344537813,True,0.5406379950659076,15.464063929456605,267.0,793.0
1b8d7aa041febfcd97376535,2026-06-30,2026-07-01,59.0,37.721739130434784,True,0.4087840042521572,15.420043569094418,506.0,794.0
99e3f975dea32480ab74d197,2026-06-30,2026-08-30,107.0,72.48502994011976,True,0.2124025502492335,15.396005214173481,961.0,795.0
e4897b875cbca804b543060f,2026-06-30,2026-08-04,76.0,45.4,True,0.338688853361907,15.376473942630579,679.0,796.0
d4b5cb6cec112b836e6a5243,2026-06-30,2026-07-09,59.0,25.00990099009901,True,0.6128205105515706,15.326580293596706,150.0,797.0
3bbabc0109c54f21591c7c8c,2026-06-30,2026-07-13,37.0,35.69454545454545,True,0.42848902966660024,15.294721146208536,460.0,798.0
386951c4e355f9c5cf5574af,2026-06-30,2026-08-01,72.0,25.859541984732825,True,0.5913846208546015,15.292935432114872,183.0,799.0
f92f8e5233f9101c6efebedd,2026-06-30,2026-07-15,64.0,35.383783783783784,True,0.43210718491029215,15.289587202285256,451.0,800.0
0e2cd3c1c4eeb6500374e707,2026-06-30,2026-07-24,52.0,70.06829268292684,True,0.21704962804975367,15.208296864910547,954.0,801.0
46227b5f3eeb1eeb7bd6f63d,2026-06-30,2026-08-03,67.0,19.400000000000002,True,0.7828431087741731,15.18715631021896,15.0,802.0
